movieId,title_movielens,genres_movielens,imdbId,id,budget,overview,popularity,release_date,revenue,runtime,age_limit,age_restriction_label,suitable_under_18,tagline,vote_average,vote_count,tmdb_genres_clean,keywords_clean,combined_text,cast_names,director_names
118876,Khumba (2013),Adventure|Animation|Children,1487931,172391.0,20000000.0,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,6.459787,2013-07-18,27187375.0,85.0,7,7+,True,"Half a zebra, a whole lot of adventure!",5.8,72.0,"['Animation', 'Adventure', 'Family']","['3d', 'khumba']","Khumba (2013) Adventure|Animation|Children A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd. Half a zebra, a whole lot of adventure! 3d khumba","Jake T. Austin, Liam Neeson, Steve Buscemi, AnnaSophia Robb, Laurence Fishburne, Richard E. Grant, Loretta Devine, Anika Noni Rose, Catherine Tate, Jennifer Cody, Charlie Adler, Dee Bradley Baker",Anthony Silverston
4248,Josie and the Pussycats (2001),Comedy,236348,19366.0,22000000.0,"Josie, Melody and Val are three small-town girl musicians determined to take their rock band out of their garage and straight to the top, while remaining true to their look, style and sound. They get a record deal which brings fame and fortune but soon realize they are pawns of two people who want to control the youth of America. They must clear their names, even if it means losing fame and fortune.",6.404571,2001-04-06,0.0,98.0,13,13+,True,"They were three small time girls, with big time dreams. Now, fate is giving the Pussycats, the chance of a lifetime.",5.3,72.0,"['Comedy', 'Music']","['manager', 'pop', 'secret', 'small town', 'garage', 'musician', 'music', 'friendship', 'industry', 'fame', 'conspiracy', 'subliminal\xa0', 'rock band', 'culture', 'woman director', 'messages', 'fortune', 'record deal', 'popular', 'pawns']","Josie and the Pussycats (2001) Comedy Josie, Melody and Val are three small-town girl musicians determined to take their rock band out of their garage and straight to the top, while remaining true to their look, style and sound. They get a record deal which brings fame and fortune but soon realize they are pawns of two people who want to control the youth of America. They must clear their names, even if it means losing fame and fortune. They were three small time girls, with big time dreams. Now, fate is giving the Pussycats, the chance of a lifetime. manager pop secret small town garage musician music friendship industry fame conspiracy subliminal  rock band culture woman director messages fortune record deal popular pawns","Rachael Leigh Cook, Rosario Dawson, Tara Reid, Gabriel Mann, Alan Cumming, Missi Pyle, Parker Posey, Donald Faison, Seth Green, Breckin Meyer, Paulo Costanzo","Deborah Kaplan, Harry Elfont"
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,365885,11354.0,0.0,"After her husband runs off with his secretary, Terry Wolfmeyer is left to fend for herself -- and her four daughters. As she hits rock bottom, Terry finds a friend and drinking buddy in next-door neighbor Denny, a former baseball player. As the two grow closer, and her daughters increasingly rely on Denny, Terry starts to have reservations about where their relationship is headed.",6.2464,2005-01-23,0.0,118.0,13,13+,True,Sometimes what tears us apart helps us put it back together.,6.4,72.0,"['Comedy', 'Drama']","['sex', 'lie', 'college', 'funeral', 'friendship', 'grief', 'neighbor', 'marijuana', 'anger', 'alcoholic', 'drunk', 'flashback', 'dysfunctional']","Upside of Anger, The (2005) Comedy|Drama|Romance After her husband runs off with his secretary, Terry Wolfmeyer is left to fend for herself -- and her four daughters. As she hits rock bottom, Terry finds a friend and drinking buddy in next-door neighbor Denny, a former baseball player. As the two grow closer, and her daughters increasingly rely on Denny, Terry starts to have reservations about where their relationship is headed. Sometimes what tears us apart helps us put it back together. sex lie college funeral friendship grief neighbor marijuana anger alcoholic drunk flashback dysfunctional","Joan Allen, Kevin Costner, Erika Christensen, Keri Russell, Alicia Witt, Evan Rachel Wood, Mike Binder, Dane Christensen, Tom Harper, Danny Webb, Magdalena Manville, Suzanne Bertish",Mike Binder
2549,Wing Commander (1999),Action|Sci-Fi,131646,10350.0,30000000.0,"The Hollywood version of the popular video game series ""Wing Commander"". Unlike other video games to feature film transitions, series creator Chris Roberts was heavily involved in the film's creation. This is the story of Christopher Blair and Todd ""Maniac"" Marshall as they arrive at the Tiger Claw and are soon forced to stop a Kilrathi fleet heading towards Earth.",5.259585,1999-03-11,0.0,100.0,16,16+,True,An action packed thrill ride!,4.0,72.0,"['Action', 'Science Fiction']","['fight', 'pilot', 'outer space', 'based on video game', 'space opera', 'space carrier']","Wing Commander (1999) Action|Sci-Fi The Hollywood version of the popular video game series ""Wing Commander"". Unlike other video games to feature film transitions, series creator Chris Roberts was heavily involved in the film's creation. This is the story of Christopher Blair and Todd ""Maniac"" Marshall as they arrive at the Tiger Claw and are soon forced to stop a Kilrathi fleet heading towards Earth. An action packed thrill ride! fight pilot outer space based on video game space opera space carrier","Freddie Prinze Jr., Saffron Burrows, Matthew Lillard, Tchéky Karyo, Jürgen Prochnow, David Suchet, David Warner, Ginny Holder, Hugh Quarshie, Ken Bones, John McGlynn, Richard Dillane",Christopher Roberts
1821,"Object of My Affection, The (1998)",Comedy|Romance,120772,17127.0,15000000.0,"A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",5.164281,1998-04-17,46905889.0,111.0,13,13+,True,Sometimes The Most Desirable Relationship Is The One You Can't Have,5.6,72.0,"['Comedy', 'Drama', 'Romance']","['blind date', 'love', 'falling in love', 'gay man straight woman relationship']","Object of My Affection, The (1998) Comedy|Romance A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend. Sometimes The Most Desirable Relationship Is The One You Can't Have blind date love falling in love gay man straight woman relationship","Jennifer Aniston, Paul Rudd, Hayden Panettiere, Alan Alda, Allison Janney, John Pankow, Steve Zahn, Nigel Hawthorne, Gabriel Macht, Kevin Carroll, Sarah Hyland, Tim Daly",Nicholas Hytner
4349,Catch-22 (1970),Comedy|War,65528,10364.0,18000000.0,"A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way to cope with a crazy situation. Catch-22 is a parody of a ""military mentality"" and of a bureaucratic society in general.",4.504377,1970-06-24,24911670.0,121.0,16,16+,True,,6.7,72.0,"['War', 'Comedy', 'Drama']","['world war ii', 'island', 'bomber', 'pianosa', 'american']","Catch-22 (1970) Comedy|War A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way to cope with a crazy situation. Catch-22 is a parody of a ""military mentality"" and of a bureaucratic society in general.  world war ii island bomber pianosa american","Alan Arkin, Martin Balsam, Richard Benjamin, Art Garfunkel, Jack Gilford, Buck Henry, Bob Newhart, Anthony Perkins, Paula Prentiss, Orson Welles, Jon Voight, Martin Sheen",Mike Nichols
26148,"Train, The (1964)",Action|Thriller|War,59825,3482.0,5800000.0,"As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.",4.49029,1964-09-21,6800000.0,133.0,16,16+,True,"It carried their hopes, their nation's honour!",7.2,72.0,"['Action', 'Drama', 'Thriller', 'War']","['paris', 'france', 'world war ii', 'nazis', 'hijacking of train', 'artwork', 'train ride', 'painting', 'french resistance', 'train crash', 'nazi germany', 'art thief', 'art theft']","Train, The (1964) Action|Thriller|War As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory. It carried their hopes, their nation's honour! paris france world war ii nazis hijacking of train artwork train ride painting french resistance train crash nazi germany art thief art theft","Burt Lancaster, Paul Scofield, Jeanne Moreau, Suzanne Flon, Michel Simon, Wolfgang Preiss, Albert Rémy, Charles Millot, Richard Münch, Jean-Pierre Zola, Jacques Marin, Paul Bonifas",John Frankenheimer
51088,Reno 911!: Miami (2007),Comedy,499554,10090.0,10000000.0,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.,4.207456,2007-02-23,20342161.0,84.0,18,18+,False,"In a time of crisis, America will call Reno 911!",5.6,72.0,"['Action', 'Adventure', 'Comedy', 'Crime']","['sex', 'terrorist', 'beach', 'nudity', 'police', 'parody', 'attack', 'shootout', 'mockumentary', 'explosion', 'drug']","Reno 911!: Miami (2007) Comedy A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series. In a time of crisis, America will call Reno 911! sex terrorist beach nudity police parody attack shootout mockumentary explosion drug","Lennie Loftin, Danny DeVito, Ben Garant, Carlos Alazraqui, Mary Birdsong, Niecy Nash, Wendi McLendon-Covey, Cedric Yarbrough, David Koechner, Brandon Molale, Alejandra Gutierrez, Patton Oswalt",Ben Garant
3945,Digimon: The Movie (2000),Adventure|Animation|Children,259974,20455.0,5500000.0,"The first story focused on Tai and Kari Kamiya four years before their adventure in the Digital World. It shows their first encounter with Digimon and what happened to them (as well as the other children). Tai and Kari wake one morning to find a Digi-Egg that came out of their computer the night before and the egg soon hatches, revealing a Botamon. The Digimon then evolves into Koromon and then Agumon (not the same one that became friends with Tai in the series, and yet, somehow, both Koromon and Kari remember each other), who then goes out and unintentionally destroys a good part of the neighborhood with Kari riding on his back. A second Digi-Egg appears in the sky to reveal an evil digimon, Parrotmon. Agumon then Digivolves to Greymon but isn't strong enough to beat Parrotmon and is knocked out. Tai grabs Kari's whistle and wakes up Greymon, who defeats Parrotmon and disappears with him.",3.7387,2000-03-17,0.0,82.0,16,16+,True,,6.2,72.0,"['Fantasy', 'Animation', 'Science Fiction', 'Family']","['video game', 'monster', 'loss of energy', 'egg', 'computer', 'good vs evil', 'internet', 'based on video game', 'giant egg', 'animal trainer', 'superhero kids', 'anime']","Digimon: The Movie (2000) Adventure|Animation|Children The first story focused on Tai and Kari Kamiya four years before their adventure in the Digital World. It shows their first encounter with Digimon and what happened to them (as well as the other children). Tai and Kari wake one morning to find a Digi-Egg that came out of their computer the night before and the egg soon hatches, revealing a Botamon. The Digimon then evolves into Koromon and then Agumon (not the same one that became friends with Tai in the series, and yet, somehow, both Koromon and Kari remember each other), who then goes out and unintentionally destroys a good part of the neighborhood with Kari riding on his back. A second Digi-Egg appears in the sky to reveal an evil digimon, Parrotmon. Agumon then Digivolves to Greymon but isn't strong enough to beat Parrotmon and is knocked out. Tai grabs Kari's whistle and wakes up Greymon, who defeats Parrotmon and disappears with him.  video game monster loss of energy egg computer good vs evil internet based on video game giant egg animal trainer superhero kids anime","Lara Jill Miller, Joshua Seth, Bob Papenbrook, Doug Berholt, Steve Blum, Colleen O'Shaughnessey, Michael Reisz, Wendee Lee, Brianne Siddall","Mamoru Hosoda, Shigeyasu Yamauchi"
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western,55184,11536.0,4000000.0,"While filing for a divorce, beautiful ex-stripper Roslyn Taber ends up meeting aging cowboy-turned-gambler Gay Langland and former World War II aviator Guido Racanelli. The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland arrives, the unlikely foursome strike up a business capturing wild horses.",2.930058,1961-01-01,8200000.0,124.0,16,16+,True,It shouts and sings with life ... explodes with love!,6.8,72.0,"['Drama', 'Action', 'Romance']","['decision', 'reno', 'mustang', 'falling in love', 'divorce']","Misfits, The (1961) Comedy|Drama|Romance|Western While filing for a divorce, beautiful ex-stripper Roslyn Taber ends up meeting aging cowboy-turned-gambler Gay Langland and former World War II aviator Guido Racanelli. The two men instantly become infatuated with Roslyn and, on a whim, the three decide to move into Guido's half-finished desert home together. When grizzled ex-rodeo rider Perce Howland arrives, the unlikely foursome strike up a business capturing wild horses. It shouts and sings with life ... explodes with love! decision reno mustang falling in love divorce","Clark Gable, Marilyn Monroe, Montgomery Clift, Thelma Ritter, Eli Wallach, James Barton, Kevin McCarthy, Estelle Winwood, Rex Bell, John Huston",John Huston
68965,Dance Flick (2009),Comedy|Musical,1153706,21724.0,0.0,"Street dancer, Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.",7.326034,2009-05-22,0.0,83.0,16,16+,True,,4.7,71.0,"['Action', 'Comedy', 'Music']","['rap music', 'hip-hop']","Dance Flick (2009) Comedy|Musical Street dancer, Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.  rap music hip-hop","Shoshana Bush, Damon Wayans Jr., Essence Atkins, Chris Elliott, David Alan Grier, Shawn Wayans, Marlon Wayans, Sufe Bradshaw, Amy Sedaris, Ross Thomas",Damien Dante Wayans
121023,Viy (2014),Adventure|Fantasy|Mystery|Thriller,1224378,208763.0,26000000.0,"Early 18th century. Cartographer Jonathan Green undertakes a scientific voyage from Europe to the East. Having passed through Transylvania and crossed the Carpathian Mountains, he finds himself in a small village lost in impassible woods. Nothing but chance and heavy fog could bring him to this cursed place. People who live here do not resemble any other people which the traveler saw before that. The villagers, having dug a deep moat to fend themselves from the rest of the world, share a naive belief that they could save themselves from evil, failing to understand that evil has made its nest in their souls and is waiting for an opportunity to gush out upon the world.",7.182761,2014-01-30,0.0,127.0,16,16+,True,The truth is in you,4.9,71.0,"['Thriller', 'Adventure', 'Mystery', 'Fantasy']","['monster', 'mystic', 'church', 'demon', 'witchcraft', 'science', 'dark fantasy', '3d']","Viy (2014) Adventure|Fantasy|Mystery|Thriller Early 18th century. Cartographer Jonathan Green undertakes a scientific voyage from Europe to the East. Having passed through Transylvania and crossed the Carpathian Mountains, he finds himself in a small village lost in impassible woods. Nothing but chance and heavy fog could bring him to this cursed place. People who live here do not resemble any other people which the traveler saw before that. The villagers, having dug a deep moat to fend themselves from the rest of the world, share a naive belief that they could save themselves from evil, failing to understand that evil has made its nest in their souls and is waiting for an opportunity to gush out upon the world. The truth is in you monster mystic church demon witchcraft science dark fantasy 3d","Jason Flemyng, Aleksey Chadov, Agniya Ditkovskite, Yuriy Tsurilo, Olga Zaytseva, Aleksandr Yakovlev, Igor Jijikine, Valeriy Zolotukhin, Nina Ruslanova, Viktor Bychkov, Ivan Mokhovikov, Anatoliy Gushchin",Oleg Stepchenko
129845,Falcon Rising (2014),Action|Adventure,2295722,270938.0,0.0,"Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",6.988357,2014-09-05,0.0,103.0,13,13+,True,,5.5,71.0,"['Adventure', 'Action']","['yakuza', 'marine', 'fighting']","Falcon Rising (2014) Action|Adventure Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.  yakuza marine fighting","Michael Jai White, Neal McDonough, Lateef Crowder, Laila Ali, Hazuki Kato, Masashi Odate, Millie Ruperto, Robert Colón, Jazmín Caratini, Michael J. Morris, Jimmy Navarro, Johnny Yang",Ernie Barbarash
1224,Henry V (1989),Action|Drama|Romance|War,97499,10705.0,9000000.0,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,4.641006,1989-10-05,0.0,137.0,16,16+,True,The great adventure of a king who defied the odds to prove himself a man.,7.4,71.0,"['War', 'Drama', 'History', 'Action', 'Romance']","['shakespeare', 'hero', 'kingdom', 'war', 'based on play', 'gritty', 'medieval', 'king of england']",Henry V (1989) Action|Drama|Romance|War Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France. The great adventure of a king who defied the odds to prove himself a man. shakespeare hero kingdom war based on play gritty medieval king of england,"Kenneth Branagh, Derek Jacobi, Brian Blessed, James Larkin, Paul Scofield, Emma Thompson, Judi Dench, Simon Shepherd, James Simmons, Charles Kay, Alec McCowen, Fabian Cartwright",Kenneth Branagh
62799,"Express, The (2008)",Drama,469903,14325.0,40000000.0,"Based on the incredible true story, The Express follows the inspirational life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy.",3.87823,2008-10-10,9793496.0,130.0,13,13+,True,He changed our country... one yard at a time.,7.1,71.0,['Drama'],"['american football', 'college', 'biography', 'sport', 'syracuse university']","Express, The (2008) Drama Based on the incredible true story, The Express follows the inspirational life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy. He changed our country... one yard at a time. american football college biography sport syracuse university","Rob Brown, Dennis Quaid, Darrin Henson, Charles S. Dutton, Aunjanue Ellis, Omar Benson Miller, Clancy Brown, Chadwick Boseman",Gary Fleder
4407,Salvador (1986),Drama|Thriller|War,91886,6106.0,4500000.0,A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,3.819796,1986-04-23,0.0,123.0,16,16+,True,Based on a true story.,7.0,71.0,['Drama'],"['civil war', 'dictator', 'journalist', 'guerrilla', 'loss of lover', 'revolution', 'war correspondent', 'civil rights movement ', 'picture journalist', 'el salvador', 'dictatorship']",Salvador (1986) Drama|Thriller|War A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s. Based on a true story. civil war dictator journalist guerrilla loss of lover revolution war correspondent civil rights movement  picture journalist el salvador dictatorship,"James Woods, Jim Belushi, Michael Murphy, John Savage, Tony Plana, Colby Chester, Cynthia Gibb, Will MacMillan, Valerie Wildman, José Carlos Ruiz, Jorge Luke, Juan Fernández",Oliver Stone
32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,422093,16186.0,0.0,"Charles McCarter and his wife Helen are about to celebrate their 18th-wedding anniversary when Helen comes home to find her clothes packed up in a U-Haul van parked in the driveway. Charles is divorcing Her. Helen moves in with her grandmother Madea, an old woman who doesn't take any lip from anyone. Madea helps Helen through these tough times by showing her what is really important in life.",3.784535,2005-02-25,0.0,116.0,13,13+,True,Time heals the heart. Faith heals the rest.,6.4,71.0,"['Comedy', 'Drama', 'Romance']",[],"Tyler Perry's Diary of a Mad Black Woman (2005) Comedy|Drama|Romance Charles McCarter and his wife Helen are about to celebrate their 18th-wedding anniversary when Helen comes home to find her clothes packed up in a U-Haul van parked in the driveway. Charles is divorcing Her. Helen moves in with her grandmother Madea, an old woman who doesn't take any lip from anyone. Madea helps Helen through these tough times by showing her what is really important in life. Time heals the heart. Faith heals the rest. ","Kimberly Elise, Steve Harris, Tyler Perry, Shemar Moore, Vickie Eng, Lauren Leah Mitchell, Lisa Marcos, Tamara Taylor, Cicely Tyson, Terrell Carter, Tony Vaughn",Darren Grant
14,Nixon (1995),Drama,113987,10858.0,44000000.0,"An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within. Spanning his troubled boyhood in California to the shocking Watergate scandal that would end his presidency.",3.770161,1995-12-22,13681765.0,192.0,13,13+,True,"Triumphant in Victory, Bitter in Defeat. He Changed the World, But Lost a Nation.",7.1,71.0,"['History', 'Drama']","['usa president', 'presidential election', 'watergate scandal', 'biography', 'government', 'historical figure']","Nixon (1995) Drama An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying the fate of the world on his shoulders while battling the self-destructive demands from within. Spanning his troubled boyhood in California to the shocking Watergate scandal that would end his presidency. Triumphant in Victory, Bitter in Defeat. He Changed the World, But Lost a Nation. usa president presidential election watergate scandal biography government historical figure","Anthony Hopkins, Joan Allen, Powers Boothe, Ed Harris, Bob Hoskins, E.G. Marshall, David Paymer, David Hyde Pierce, Paul Sorvino, Mary Steenburgen, J. T. Walsh, James Woods",Oliver Stone
6265,Head of State (2003),Comedy,325537,9776.0,0.0,"When a presidential candidate dies unexpectedly in the middle of the campaign, the Democratic party unexpectedly picks a Washington, D.C. alderman, Mays Gilliam (Rock) as his replacement .",3.457194,2003-01-01,0.0,95.0,13,13+,True,,5.3,71.0,['Comedy'],"['usa', 'black people', 'usa president', 'presidential election', 'election campaign']","Head of State (2003) Comedy When a presidential candidate dies unexpectedly in the middle of the campaign, the Democratic party unexpectedly picks a Washington, D.C. alderman, Mays Gilliam (Rock) as his replacement .  usa black people usa president presidential election election campaign","Chris Rock, Bernie Mac, Dylan Baker, Nick Searcy, Lynn Whitfield, Robin Givens, Tamala Jones, James Rebhorn, Keith David, Tracy Morgan, Stephanie March, Robert Stanton",Chris Rock
3857,Bless the Child (2000),Thriller,163983,10391.0,40000000.0,"When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis, takes up her cause when he realizes that Cody shares the same birth date as several other recently missing children.",3.321949,2000-08-11,0.0,107.0,16,16+,True,Mankind's last hope just turned six.,4.9,71.0,"['Drama', 'Horror', 'Thriller', 'Crime']","['sister sister relationship', 'autism', 'mephisto', 'satanism', 'ersatz']","Bless the Child (2000) Thriller When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis, takes up her cause when he realizes that Cody shares the same birth date as several other recently missing children. Mankind's last hope just turned six. sister sister relationship autism mephisto satanism ersatz","Kim Basinger, Angela Bettis, Holliston Coleman, Rufus Sewell, Christina Ricci, Jimmy Smits, Michael Gaston, Lumi Cavazos, Dimitra Arliss, Eugene Lipinski, Anne Betancourt, Ian Holm",Chuck Russell
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy,98987,9548.0,49000000.0,"Ford ""Mr. Rock n' Roll Detective"" Fairlane is experiencing problems, and it's not with the opposite sex. One of them is that all the rock stars pay him with drum sticks, koala bears, food processors and bicycle shorts. Another one of them is that all his employers that want him to find a girl named Zuzu Petals get killed. Why didn't he become a fisherman's detective instead?",2.808428,1990-07-11,20423389.0,104.0,16,16+,True,Kojak. Columbo. Dirty Harry. Wimps.,6.2,71.0,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']","['rock and roll', 'show business', 'rock star', 'heavy metal', 'murder', 'private detective']","Adventures of Ford Fairlane, The (1990) Action|Comedy Ford ""Mr. Rock n' Roll Detective"" Fairlane is experiencing problems, and it's not with the opposite sex. One of them is that all the rock stars pay him with drum sticks, koala bears, food processors and bicycle shorts. Another one of them is that all his employers that want him to find a girl named Zuzu Petals get killed. Why didn't he become a fisherman's detective instead? Kojak. Columbo. Dirty Harry. Wimps. rock and roll show business rock star heavy metal murder private detective","Andrew Dice Clay, Wayne Newton, Priscilla Presley, Morris Day, Lauren Holly, Ed O'Neill, Maddie Corman, Gilbert Gottfried, Robert Englund, David Patrick Kelly, Vince Neil, Sheila E.",Renny Harlin
804,She's the One (1996),Comedy|Romance,117628,11363.0,3500000.0,"Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry",8.406025,1996-08-26,9482579.0,96.0,13,13+,True,A romantic comedy about two brothers... and the one thing that came between them.,5.7,70.0,"['Comedy', 'Romance']","['brother brother relationship', 'taxi', 'ex-girlfriend', ""love of one's life"", 'bride', 'broker', 'independent film', 'wedding']","She's the One (1996) Comedy|Romance Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry A romantic comedy about two brothers... and the one thing that came between them. brother brother relationship taxi ex-girlfriend love of one's life bride broker independent film wedding","Edward Burns, Michael McGlone, Cameron Diaz, Jennifer Aniston, John Mahoney, Maxine Bahns, Leslie Mann, Amanda Peet",Edward Burns
5564,Swimfan (2002),Thriller,283026,20616.0,8500000.0,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",4.844451,2002-09-06,34411240.0,84.0,16,16+,True,His biggest fan just became his worst nightmare.,5.0,70.0,"['Drama', 'Thriller']","['competition', 'coma', 'infidelity', 'obsession', 'bathing', 'high school', 'femme fatale', 'athlete', 'hospital', 'swimmer', 'swimming', 'troubled teen']","Swimfan (2002) Thriller Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more. His biggest fan just became his worst nightmare. competition coma infidelity obsession bathing high school femme fatale athlete hospital swimmer swimming troubled teen","Jesse Bradford, Erika Christensen, Shiri Appleby, Kate Burton, Jason Ritter, Clayne Crawford, Dan Hedaya, Nick Sandow, Phyllis Somerville, James DeBello, Patricia Rae, Kia Goodwin",John Polson
3225,Down to You (2000),Comedy|Romance,186975,10472.0,9000000.0,"College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.",3.269459,2000-01-21,0.0,91.0,18,18+,False,A new comedy about giving first love a second chance.,4.9,70.0,"['Comedy', 'Drama', 'Family', 'Romance']","['lovesickness', 'new love', ""love of one's life"", 'relocation', 'man-woman relation', 'love']","Down to You (2000) Comedy|Romance College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish. A new comedy about giving first love a second chance. lovesickness new love love of one's life relocation man-woman relation love","Freddie Prinze Jr., Julia Stiles, Selma Blair, Shawn Hatosy, Zak Orth, Ashton Kutcher, Rosario Dawson, Henry Winkler, Lucie Arnaz, Lauren German, Zay Harding",Kris Isacsson
30883,Fat Albert (2004),Comedy|Fantasy,396592,15045.0,0.0,"An obese boy named Fat Albert and his friends Rudy, Mushmouth, Bill, Dumb Donald, Russell, and Weird Harold, pulls into trouble when they ""fall"" out of their TV world into the real world, where Fat Albert tries to help a young girl, Doris, make friends.",7.157635,2004-12-12,0.0,93.0,7,7+,True,,4.3,69.0,"['Comedy', 'Drama', 'Family']",[],"Fat Albert (2004) Comedy|Fantasy An obese boy named Fat Albert and his friends Rudy, Mushmouth, Bill, Dumb Donald, Russell, and Weird Harold, pulls into trouble when they ""fall"" out of their TV world into the real world, where Fat Albert tries to help a young girl, Doris, make friends.  ","Kenan Thompson, Shedrack Anderson III, Jermaine Williams, Keith Robinson, Alphonso McAuley, Aaron Frazier, Marques Houston, Dania Ramirez, Omarion, Keri Lynn Pratt, Alice Greczyn, Bill Cosby",Joel Zwick
